TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
6.4		331.79	11.17	1.946	>
6.4	6.5	331.78	11.14	1.946	>
6.5		96.11	-2.84	0.400	>
6.5		15.03	0.80	0.850	>
6.5		179.15	-39.25	1.215	>
6.5		96.82	-84.11	11.900	>
6.5		96.45	-84.17	11.931	>
6.5		96.58	-84.15	11.932	>
6.5	6.6	96.62	-84.14	11.921	>
6.6		104.55	1.90	0.447	>
6.6		179.95	-7.49	1.385	>
6.6		6.27	2.20	1.854	>
6.6		42.24	-54.48	3.256	>
6.6		39.74	-69.84	2.941	>
6.6		40.09	-69.66	2.938	>
6.6		40.02	-69.85	2.940	>
6.6	6.7	39.95	-69.78	2.940	>
6.7		310.50	2.39	0.715	>
6.7		251.35	-19.20	0.925	>
6.7		216.63	-74.49	1.445	>
6.7		202.55	-48.60	1.794	>
6.7		202.43	-48.94	1.791	>
6.7		202.21	-48.99	1.795	>
6.7	6.8	202.40	-48.84	1.793	>
6.8		101.57	2.53	0.476	>
6.8		72.21	-63.30	0.706	>
6.8		170.43	39.17	1.420	>
6.8		163.37	-53.86	3.009	>
6.8		180.49	-36.59	3.627	>
6.8		180.68	-36.73	3.620	>
6.8		180.82	-36.85	3.625	>
6.8	6.9	180.67	-36.72	3.624	>
6.9		107.43	13.96	0.439	>
6.9		167.37	4.06	0.441	>
6.9		55.48	-56.25	1.531	>
6.9		149.91	-74.33	3.752	>
6.9		149.06	-74.50	3.764	>
6.9		149.05	-74.67	3.762	>
6.9	6.10	149.34	-74.50	3.759	>
6.10		86.83	4.69	0.483	>
6.10		21.37	25.05	0.981	>
6.10		117.27	-57.68	1.360	>
6.10		176.12	-24.71	3.098	>
6.10		176.33	-24.82	3.096	>
6.10		176.09	-24.92	3.091	>
6.10	6.11	176.18	-24.82	3.095	>
6.11		91.15	0.59	0.569	>
6.11		165.35	-0.38	0.659	>
6.11		165.32	79.74	2.830	>
6.11		38.50	81.77	1.130	>
6.11		97.42	-62.75	1.165	>
6.11		97.64	-62.60	1.166	>
6.11		97.40	-62.56	1.161	>
